episodes, 200000, episolon, 0.2, learning_rate, 0.2, discounted value, 0.9, transition_reward, -0.1, wall_reward, -5, marble_reward, 5
206,-59.1,
1000,-526.3,
1000,-139.2,
1000,-158.8,
1000,-340,
1000,-104.8,
1000,-198,
1000,-198,
1000,-119.5,
1000,-271.5,
1000,-202.9,
1000,-178.4,
1000,-114.7,
1000,-251.9,
1000,-124.4,
1000,-482.1,
1000,-129.4,
1000,-207.6,
1000,-114.7,
1000,-124.5,
1000,-124.5,
1000,-158.7,
1000,-139.2,
1000,-119.6,
1000,-153.9,
1000,-158.8,
1000,-340,
1000,-139.2,
1000,-197.9,
1000,-193,
1000,-129.4,
1000,-158.8,
1000,-148.9,
1000,-163.7,
1000,-139.2,
1000,-104.8,
1000,-153.9,
1000,-261.5,
1000,-261.7,
1000,-158.7,
1000,-134.2,
1000,-124.3,
1000,-193.1,
1000,-153.9,
1000,-119.6,
1000,-202.8,
1000,-114.7,
1000,-163.5,
1000,-144.1,
1000,-144.1,
1000,-114.5,
1000,-261.5,
1000,-158.6,
1000,-139.2,
1000,-139.2,
1000,-134.2,
1000,-139.2,
1000,-178.2,
1000,-119.6,
1000,-202.9,
1000,-232.3,
1000,-144.1,
1000,-163.6,
1000,-143.9,
1000,-158.8,
1000,-148.9,
1000,-153.8,
1000,-178.2,
1000,-144.1,
1000,-119.6,
1000,-144,
1000,-129.2,
1000,-359.7,
1000,-222.5,
1000,-124.4,
1000,-134.3,
1000,-134.3,
1000,-129.4,
1000,-222.3,
1000,-139.1,
1000,-124.5,
1000,-139.1,
1000,-148.8,
1000,-119.4,
1000,-144.1,
1000,-119.6,
1000,-212.7,
1000,-271.2,
1000,-163.7,
1000,-129.2,
1000,-124.5,
1000,-222.3,
1000,-114.7,
1000,-139.1,
1000,-158.8,
1000,-129.4,
1000,-134.1,
1000,-134.1,
1000,-163.7,
1000,-124.5,
1000,-124.4,
1000,-144.1,
1000,-188,
1000,-207.8,
1000,-178.3,
1000,-114.7,
1000,-139.1,
1000,-173.5,
1000,-104.9,
1000,-148.8,
1000,-163.7,
1000,-119.6,
1000,-183.2,
1000,-134.3,
1000,-202.7,
1000,-149,
1000,-163.5,
1000,-153.7,
1000,-183.2,
1000,-109.8,
1000,-149,
1000,-134.1,
1000,-109.8,
1000,-139.2,
